full_text,case_folding,clean_review,normalization,token,stop_review,stem_review,prepos_text,polarity_score,polarity
Hasil BPOM Makassar: Tiga dari Enam Merek Skincare Mengandung Zat Berbahaya Maxie Skincare Aman https://t.co/DKFgaA0JGp,hasil bpom makassar: tiga dari enam merek skincare mengandung zat berbahaya maxie skincare aman https://t.co/dkfgaa0jgp,hasil bpom makassar tiga dari enam merek skincare mengandung zat berbahaya maxie skincare aman ,hasil bpom makassar tiga dari enam merek skincare mengandung zat berbahaya maxie skincare aman,"['hasil', 'bpom', 'makassar', 'tiga', 'dari', 'enam', 'merek', 'skincare', 'mengandung', 'zat', 'berbahaya', 'maxie', 'skincare', 'aman']","['hasil', 'bpom', 'makassar', 'enam', 'merek', 'skincare', 'mengandung', 'zat', 'berbahaya', 'maxie', 'skincare', 'aman']",hasil bpom makassar enam merek skincare kandung zat bahaya maxie skincare aman,"['hasil', 'bpom', 'makassar', 'enam', 'merek', 'skincare', 'kandung', 'zat', 'bahaya', 'maxie', 'skincare', 'aman']",-2,-1
bpom urusin noh produk kecantikan yang overclaim sama berantas influencer skincare yang produknya mengandung bahan berbahaya kocag,bpom urusin noh produk kecantikan yang overclaim sama berantas influencer skincare yang produknya mengandung bahan berbahaya kocag,bpom urusin noh produk kecantikan yang overclaim sama berantas influencer skincare yang produknya mengandung bahan berbahaya kocag,bpom urus noh produk kecantikan yang overclaim sama berantas influencer skincare yang produknya mengandung bahan berbahaya kocag,"['bpom', 'urus', 'noh', 'produk', 'kecantikan', 'yang', 'overclaim', 'sama', 'berantas', 'influencer', 'skincare', 'yang', 'produknya', 'mengandung', 'bahan', 'berbahaya', 'kocag']","['bpom', 'urus', 'noh', 'produk', 'kecantikan', 'overclaim', 'berantas', 'influencer', 'skincare', 'produknya', 'mengandung', 'bahan', 'berbahaya', 'kocag']",bpom urus noh produk cantik overclaim berantas influencer skincare produk kandung bahan bahaya kocag,"['bpom', 'urus', 'noh', 'produk', 'cantik', 'overclaim', 'berantas', 'influencer', 'skincare', 'produk', 'kandung', 'bahan', 'bahaya', 'kocag']",-4,-1
@inminix88 @FKP_Indonesia @BPOM_RI Yg jual skincare pake ingredients berbahaya aja gak di-apa2in kok,@inminix88 @fkp_indonesia @bpom_ri yg jual skincare pake ingredients berbahaya aja gak di-apa2in kok, yg jual skincare pake ingredients berbahaya aja gak di apa in kok,yang jual skincare pakai ingredients berbahaya saja enggak di apa ini kok,"['yang', 'jual', 'skincare', 'pakai', 'ingredients', 'berbahaya', 'saja', 'enggak', 'di', 'apa', 'ini', 'kok']","['jual', 'skincare', 'pakai', 'ingredients', 'berbahaya']",jual skincare pakai ingredients bahaya,"['jual', 'skincare', 'pakai', 'ingredients', 'bahaya']",-4,-1
Skincare berbahaya disita! Polda Sulsel menyita 6 produk skincare berbahan merkuri. Produk kosmetik Fenny Frans? Mira Hayati? &gt;&gt; https://t.co/Kz4pVPW6Yj #makassar #BPOM #skincare #bahanberbahaya #kosmetik #fenyfrans #mirahayati #detikSulsel https://t.co/QyE9u6SWXx,skincare berbahaya disita! polda sulsel menyita 6 produk skincare berbahan merkuri. produk kosmetik fenny frans? mira hayati? &gt;&gt; https://t.co/kz4pvpw6yj #makassar #bpom #skincare #bahanberbahaya #kosmetik #fenyfrans #mirahayati #detiksulsel https://t.co/qye9u6swxx,skincare berbahaya disita polda sulsel menyita produk skincare berbahan merkuri produk kosmetik fenny frans mira hayati gt gt ,skincare berbahaya disita polda sulsel menyita produk skincare berbahan merkuri produk kosmetik fenny frans mira hayati begitu begitu,"['skincare', 'berbahaya', 'disita', 'polda', 'sulsel', 'menyita', 'produk', 'skincare', 'berbahan', 'merkuri', 'produk', 'kosmetik', 'fenny', 'frans', 'mira', 'hayati', 'begitu', 'begitu']","['skincare', 'berbahaya', 'disita', 'polda', 'sulsel', 'menyita', 'produk', 'skincare', 'berbahan', 'merkuri', 'produk', 'kosmetik', 'fenny', 'frans', 'mira', 'hayati']",skincare bahaya sita polda sulsel sita produk skincare bahan merkuri produk kosmetik fenny frans mira hayati,"['skincare', 'bahaya', 'sita', 'polda', 'sulsel', 'sita', 'produk', 'skincare', 'bahan', 'merkuri', 'produk', 'kosmetik', 'fenny', 'frans', 'mira', 'hayati']",-2,-1
Selasa 28 Januari 2025 *Pj Gubernur Prof Fadjry Djufry Dukung BPOM Berantas Skincare Berbahaya di Sulsel* https://t.co/oLWzQWBZ8c,selasa 28 januari 2025 *pj gubernur prof fadjry djufry dukung bpom berantas skincare berbahaya di sulsel* https://t.co/olwzqwbz8c,selasa januari pj gubernur prof fadjry djufry dukung bpom berantas skincare berbahaya di sulsel ,selasa januari pj gubernur prof fadjry djufry dukung bpom berantas skincare berbahaya di sulsel,"['selasa', 'januari', 'pj', 'gubernur', 'prof', 'fadjry', 'djufry', 'dukung', 'bpom', 'berantas', 'skincare', 'berbahaya', 'di', 'sulsel']","['selasa', 'januari', 'pj', 'gubernur', 'prof', 'fadjry', 'djufry', 'dukung', 'bpom', 'berantas', 'skincare', 'berbahaya', 'sulsel']",selasa januari pj gubernur prof fadjry djufry dukung bpom berantas skincare bahaya sulsel,"['selasa', 'januari', 'pj', 'gubernur', 'prof', 'fadjry', 'djufry', 'dukung', 'bpom', 'berantas', 'skincare', 'bahaya', 'sulsel']",-1,-1
Waspada! BPOM telah menarik 91 produk skincare &amp; kosmetik karena kandungan berbahaya. Pastikan produkmu aman sebelum terlambat! Cek selengkapnya di sini #KosmetikBerbahaya #BPOM https://t.co/qCrAUJ3nRW,waspada! bpom telah menarik 91 produk skincare &amp; kosmetik karena kandungan berbahaya. pastikan produkmu aman sebelum terlambat! cek selengkapnya di sini #kosmetikberbahaya #bpom https://t.co/qcrauj3nrw,waspada bpom telah menarik produk skincare amp kosmetik karena kandungan berbahaya pastikan produkmu aman sebelum terlambat cek selengkapnya di sini ,waspada bpom telah menarik produk skincare amp kosmetik karena kandungan berbahaya pastikan produkmu aman sebelum terlambat cek selengkapnya di sini,"['waspada', 'bpom', 'telah', 'menarik', 'produk', 'skincare', 'amp', 'kosmetik', 'karena', 'kandungan', 'berbahaya', 'pastikan', 'produkmu', 'aman', 'sebelum', 'terlambat', 'cek', 'selengkapnya', 'di', 'sini']","['waspada', 'bpom', 'menarik', 'produk', 'skincare', 'kosmetik', 'kandungan', 'berbahaya', 'pastikan', 'produkmu', 'aman', 'terlambat', 'cek', 'selengkapnya']",waspada bpom tarik produk skincare kosmetik kandung bahaya pasti produk aman lambat cek lengkap,"['waspada', 'bpom', 'tarik', 'produk', 'skincare', 'kosmetik', 'kandung', 'bahaya', 'pasti', 'produk', 'aman', 'lambat', 'cek', 'lengkap']",2,1
Skincare ga BPOM sangat berbahaya banget sih #HeniSagaraMafiaSkincare Usut Kosmetik Ilegal https://t.co/oLFU4Yi70w,skincare ga bpom sangat berbahaya banget sih #henisagaramafiaskincare usut kosmetik ilegal https://t.co/olfu4yi70w,skincare ga bpom sangat berbahaya banget sih usut kosmetik ilegal ,skincare enggak bpom sangat berbahaya banget sih usut kosmetik ilegal,"['skincare', 'enggak', 'bpom', 'sangat', 'berbahaya', 'banget', 'sih', 'usut', 'kosmetik', 'ilegal']","['skincare', 'bpom', 'berbahaya', 'usut', 'kosmetik', 'ilegal']",skincare bpom bahaya usut kosmetik ilegal,"['skincare', 'bpom', 'bahaya', 'usut', 'kosmetik', 'ilegal']",-5,-1
Daftar 100 Kosmetik dan Skincare Impor Temuan BPOM yang Mengandung Bahan Berbahaya https://t.co/7dJ9Usip5g,daftar 100 kosmetik dan skincare impor temuan bpom yang mengandung bahan berbahaya https://t.co/7dj9usip5g,daftar kosmetik dan skincare impor temuan bpom yang mengandung bahan berbahaya ,daftar kosmetik dan skincare impor temuan bpom yang mengandung bahan berbahaya,"['daftar', 'kosmetik', 'dan', 'skincare', 'impor', 'temuan', 'bpom', 'yang', 'mengandung', 'bahan', 'berbahaya']","['daftar', 'kosmetik', 'skincare', 'impor', 'temuan', 'bpom', 'mengandung', 'bahan', 'berbahaya']",daftar kosmetik skincare impor temu bpom kandung bahan bahaya,"['daftar', 'kosmetik', 'skincare', 'impor', 'temu', 'bpom', 'kandung', 'bahan', 'bahaya']",-8,-1
*Pj Gubernur Prof Fadjry Djufry Dukung BPOM Berantas Skincare Berbahaya di Sulsel* https://t.co/nU3vPAcQvb,*pj gubernur prof fadjry djufry dukung bpom berantas skincare berbahaya di sulsel* https://t.co/nu3vpacqvb, pj gubernur prof fadjry djufry dukung bpom berantas skincare berbahaya di sulsel ,pj gubernur prof fadjry djufry dukung bpom berantas skincare berbahaya di sulsel,"['pj', 'gubernur', 'prof', 'fadjry', 'djufry', 'dukung', 'bpom', 'berantas', 'skincare', 'berbahaya', 'di', 'sulsel']","['pj', 'gubernur', 'prof', 'fadjry', 'djufry', 'dukung', 'bpom', 'berantas', 'skincare', 'berbahaya', 'sulsel']",pj gubernur prof fadjry djufry dukung bpom berantas skincare bahaya sulsel,"['pj', 'gubernur', 'prof', 'fadjry', 'djufry', 'dukung', 'bpom', 'berantas', 'skincare', 'bahaya', 'sulsel']",-1,-1
oh this woman... dia yang gak mau salah dan ngelaporin dokter yg ngomong brand yg dia endorsr itu skincare non bpom/berbahaya sampe ribut satu negara...? it was so annoying sampe aku malas tiap dengar nama dia dan nama dokternya saking keselnya,oh this woman... dia yang gak mau salah dan ngelaporin dokter yg ngomong brand yg dia endorsr itu skincare non bpom/berbahaya sampe ribut satu negara...? it was so annoying sampe aku malas tiap dengar nama dia dan nama dokternya saking keselnya,oh this woman dia yang gak mau salah dan ngelaporin dokter yg ngomong brand yg dia endorsr itu skincare non bpom berbahaya sampe ribut satu negara it was so annoying sampe aku malas tiap dengar nama dia dan nama dokternya saking keselnya,oh this woman dia yang enggak mau salah dan melaporkan dokter yang mengomong brand yang dia endorsr itu skincare non bpom berbahaya sampai ribut satu negara itu was sok annoying sampai aku malas tiap dengar nama dia dan nama dokternya saking keselnya,"['oh', 'this', 'woman', 'dia', 'yang', 'enggak', 'mau', 'salah', 'dan', 'melaporkan', 'dokter', 'yang', 'mengomong', 'brand', 'yang', 'dia', 'endorsr', 'itu', 'skincare', 'non', 'bpom', 'berbahaya', 'sampai', 'ribut', 'satu', 'negara', 'itu', 'was', 'sok', 'annoying', 'sampai', 'aku', 'malas', 'tiap', 'dengar', 'nama', 'dia', 'dan', 'nama', 'dokternya', 'saking', 'keselnya']","['oh', 'this', 'woman', 'salah', 'melaporkan', 'dokter', 'mengomong', 'brand', 'endorsr', 'skincare', 'non', 'bpom', 'berbahaya', 'ribut', 'negara', 'was', 'sok', 'annoying', 'malas', 'dengar', 'nama', 'nama', 'dokternya', 'saking', 'keselnya']",oh this woman salah lapor dokter omong brand endorsr skincare non bpom bahaya ribut negara was sok annoying malas dengar nama nama dokter saking kesel,"['oh', 'this', 'woman', 'salah', 'lapor', 'dokter', 'omong', 'brand', 'endorsr', 'skincare', 'non', 'bpom', 'bahaya', 'ribut', 'negara', 'was', 'sok', 'annoying', 'malas', 'dengar', 'nama', 'nama', 'dokter', 'saking', 'kesel']",-18,-1
5 Kosmetik Korea ini Ternyata Mengandung Bahan Berbahaya Menurut BPOM Ada Asdanne Skincare https://t.co/e5OrhTP4cc,5 kosmetik korea ini ternyata mengandung bahan berbahaya menurut bpom ada asdanne skincare https://t.co/e5orhtp4cc, kosmetik korea ini ternyata mengandung bahan berbahaya menurut bpom ada asdanne skincare ,kosmetik korea ini ternyata mengandung bahan berbahaya menurut bpom ada asdanne skincare,"['kosmetik', 'korea', 'ini', 'ternyata', 'mengandung', 'bahan', 'berbahaya', 'menurut', 'bpom', 'ada', 'asdanne', 'skincare']","['kosmetik', 'korea', 'mengandung', 'bahan', 'berbahaya', 'bpom', 'asdanne', 'skincare']",kosmetik korea kandung bahan bahaya bpom asdanne skincare,"['kosmetik', 'korea', 'kandung', 'bahan', 'bahaya', 'bpom', 'asdanne', 'skincare']",-8,-1
BPOM Rilis Ratusan Kosmetik dan Skincare Pakai Bahan Berbahaya Ini Daftarnya https://t.co/erjSMEOPvC lewat @tribunnews #kosmetik #bpom,bpom rilis ratusan kosmetik dan skincare pakai bahan berbahaya ini daftarnya https://t.co/erjsmeopvc lewat @tribunnews #kosmetik #bpom,bpom rilis ratusan kosmetik dan skincare pakai bahan berbahaya ini daftarnya lewat ,bpom rilis ratusan kosmetik dan skincare pakai bahan berbahaya ini daftarnya lewat,"['bpom', 'rilis', 'ratusan', 'kosmetik', 'dan', 'skincare', 'pakai', 'bahan', 'berbahaya', 'ini', 'daftarnya', 'lewat']","['bpom', 'rilis', 'ratusan', 'kosmetik', 'skincare', 'pakai', 'bahan', 'berbahaya', 'daftarnya']",bpom rilis ratus kosmetik skincare pakai bahan bahaya daftar,"['bpom', 'rilis', 'ratus', 'kosmetik', 'skincare', 'pakai', 'bahan', 'bahaya', 'daftar']",-7,-1
Daftar 16 Skincare Berbahaya yang Ditemukan BPOM Bisa Merusak Ginjal! https://t.co/1HSLiduBwe,daftar 16 skincare berbahaya yang ditemukan bpom bisa merusak ginjal! https://t.co/1hslidubwe,daftar skincare berbahaya yang ditemukan bpom bisa merusak ginjal ,daftar skincare berbahaya yang ditemukan bpom bisa merusak ginjal,"['daftar', 'skincare', 'berbahaya', 'yang', 'ditemukan', 'bpom', 'bisa', 'merusak', 'ginjal']","['daftar', 'skincare', 'berbahaya', 'ditemukan', 'bpom', 'merusak', 'ginjal']",daftar skincare bahaya temu bpom rusak ginjal,"['daftar', 'skincare', 'bahaya', 'temu', 'bpom', 'rusak', 'ginjal']",-6,-1
Polda Sulsel Tetapkan 3 Tersangka Terkait Skincare Ilegal BPOM Makassar Temukan Kandungan Berbahaya Kepolisian Daerah (Polda) Sulawesi Selatan telah menetapkan tiga orang tersangka dalam kasus peredaran produk skincare ilegal yang mengandung bahan berbahaya #PoldaSulselPresisi https://t.co/PlI6u3en1D,polda sulsel tetapkan 3 tersangka terkait skincare ilegal bpom makassar temukan kandungan berbahaya kepolisian daerah (polda) sulawesi selatan telah menetapkan tiga orang tersangka dalam kasus peredaran produk skincare ilegal yang mengandung bahan berbahaya #poldasulselpresisi https://t.co/pli6u3en1d,polda sulsel tetapkan tersangka terkait skincare ilegal bpom makassar temukan kandungan berbahaya kepolisian daerah polda sulawesi selatan telah menetapkan tiga orang tersangka dalam kasus peredaran produk skincare ilegal yang mengandung bahan berbahaya ,polda sulsel tetapkan tersangka terkait skincare ilegal bpom makassar temukan kandungan berbahaya kepolisian daerah polda sulawesi selatan telah menetapkan tiga orang tersangka dalam kasus peredaran produk skincare ilegal yang mengandung bahan berbahaya,"['polda', 'sulsel', 'tetapkan', 'tersangka', 'terkait', 'skincare', 'ilegal', 'bpom', 'makassar', 'temukan', 'kandungan', 'berbahaya', 'kepolisian', 'daerah', 'polda', 'sulawesi', 'selatan', 'telah', 'menetapkan', 'tiga', 'orang', 'tersangka', 'dalam', 'kasus', 'peredaran', 'produk', 'skincare', 'ilegal', 'yang', 'mengandung', 'bahan', 'berbahaya']","['polda', 'sulsel', 'tetapkan', 'tersangka', 'terkait', 'skincare', 'ilegal', 'bpom', 'makassar', 'temukan', 'kandungan', 'berbahaya', 'kepolisian', 'daerah', 'polda', 'sulawesi', 'selatan', 'menetapkan', 'orang', 'tersangka', 'peredaran', 'produk', 'skincare', 'ilegal', 'mengandung', 'bahan', 'berbahaya']",polda sulsel tetap sangka kait skincare ilegal bpom makassar temu kandung bahaya polisi daerah polda sulawesi selatan tetap orang sangka edar produk skincare ilegal kandung bahan bahaya,"['polda', 'sulsel', 'tetap', 'sangka', 'kait', 'skincare', 'ilegal', 'bpom', 'makassar', 'temu', 'kandung', 'bahaya', 'polisi', 'daerah', 'polda', 'sulawesi', 'selatan', 'tetap', 'orang', 'sangka', 'edar', 'produk', 'skincare', 'ilegal', 'kandung', 'bahan', 'bahaya']",1,1
BPOM CIDUK SKINCARE ILEGAL yang mengandung bahan berbahaya.. Cek daftarnya dan hindari pembelian dari toko abal².. https://t.co/M6nbtCQYDw,bpom ciduk skincare ilegal yang mengandung bahan berbahaya.. cek daftarnya dan hindari pembelian dari toko abal².. https://t.co/m6nbtcqydw,bpom ciduk skincare ilegal yang mengandung bahan berbahaya cek daftarnya dan hindari pembelian dari toko abal ,bpom ciduk skincare ilegal yang mengandung bahan berbahaya cek daftarnya dan hindari pembelian dari toko abal,"['bpom', 'ciduk', 'skincare', 'ilegal', 'yang', 'mengandung', 'bahan', 'berbahaya', 'cek', 'daftarnya', 'dan', 'hindari', 'pembelian', 'dari', 'toko', 'abal']","['bpom', 'ciduk', 'skincare', 'ilegal', 'mengandung', 'bahan', 'berbahaya', 'cek', 'daftarnya', 'hindari', 'pembelian', 'toko', 'abal']",bpom ciduk skincare ilegal kandung bahan bahaya cek daftar hindar beli toko abal,"['bpom', 'ciduk', 'skincare', 'ilegal', 'kandung', 'bahan', 'bahaya', 'cek', 'daftar', 'hindar', 'beli', 'toko', 'abal']",-15,-1
33 Daftar Skincare Berbahaya Temuan BPOM RI Mengandung Asam Retinoat atau Tretinoin https://t.co/7DCOKKA4O4,33 daftar skincare berbahaya temuan bpom ri mengandung asam retinoat atau tretinoin https://t.co/7dcokka4o4, daftar skincare berbahaya temuan bpom ri mengandung asam retinoat atau tretinoin ,daftar skincare berbahaya temuan bpom ri mengandung asam retinoat atau tretinoin,"['daftar', 'skincare', 'berbahaya', 'temuan', 'bpom', 'ri', 'mengandung', 'asam', 'retinoat', 'atau', 'tretinoin']","['daftar', 'skincare', 'berbahaya', 'temuan', 'bpom', 'ri', 'mengandung', 'asam', 'retinoat', 'tretinoin']",daftar skincare bahaya temu bpom ri kandung asam retinoat tretinoin,"['daftar', 'skincare', 'bahaya', 'temu', 'bpom', 'ri', 'kandung', 'asam', 'retinoat', 'tretinoin']",-7,-1
BPOM Rilis Produk Skincare Mengandung Merkuri dan Berbahaya Ada Merek Terkenal https://t.co/3EXmYBnRh9,bpom rilis produk skincare mengandung merkuri dan berbahaya ada merek terkenal https://t.co/3exmybnrh9,bpom rilis produk skincare mengandung merkuri dan berbahaya ada merek terkenal ,bpom rilis produk skincare mengandung merkuri dan berbahaya ada merek terkenal,"['bpom', 'rilis', 'produk', 'skincare', 'mengandung', 'merkuri', 'dan', 'berbahaya', 'ada', 'merek', 'terkenal']","['bpom', 'rilis', 'produk', 'skincare', 'mengandung', 'merkuri', 'berbahaya', 'merek', 'terkenal']",bpom rilis produk skincare kandung merkuri bahaya merek kenal,"['bpom', 'rilis', 'produk', 'skincare', 'kandung', 'merkuri', 'bahaya', 'merek', 'kenal']",2,1
*Polda Sulsel Tetapkan 3 Tersangka Terkait Skincare Ilegal BPOM Makassar Temukan Kandungan Berbahaya* Kepolisian Daerah (Polda) Sulawesi Selatan telah menetapkan tiga orang tersangka dalam kasus peredaran produk skincare ilegal yang mengandung bahan berbahaya. https://t.co/Bv83TxqyS7,*polda sulsel tetapkan 3 tersangka terkait skincare ilegal bpom makassar temukan kandungan berbahaya* kepolisian daerah (polda) sulawesi selatan telah menetapkan tiga orang tersangka dalam kasus peredaran produk skincare ilegal yang mengandung bahan berbahaya. https://t.co/bv83txqys7, polda sulsel tetapkan tersangka terkait skincare ilegal bpom makassar temukan kandungan berbahaya kepolisian daerah polda sulawesi selatan telah menetapkan tiga orang tersangka dalam kasus peredaran produk skincare ilegal yang mengandung bahan berbahaya ,polda sulsel tetapkan tersangka terkait skincare ilegal bpom makassar temukan kandungan berbahaya kepolisian daerah polda sulawesi selatan telah menetapkan tiga orang tersangka dalam kasus peredaran produk skincare ilegal yang mengandung bahan berbahaya,"['polda', 'sulsel', 'tetapkan', 'tersangka', 'terkait', 'skincare', 'ilegal', 'bpom', 'makassar', 'temukan', 'kandungan', 'berbahaya', 'kepolisian', 'daerah', 'polda', 'sulawesi', 'selatan', 'telah', 'menetapkan', 'tiga', 'orang', 'tersangka', 'dalam', 'kasus', 'peredaran', 'produk', 'skincare', 'ilegal', 'yang', 'mengandung', 'bahan', 'berbahaya']","['polda', 'sulsel', 'tetapkan', 'tersangka', 'terkait', 'skincare', 'ilegal', 'bpom', 'makassar', 'temukan', 'kandungan', 'berbahaya', 'kepolisian', 'daerah', 'polda', 'sulawesi', 'selatan', 'menetapkan', 'orang', 'tersangka', 'peredaran', 'produk', 'skincare', 'ilegal', 'mengandung', 'bahan', 'berbahaya']",polda sulsel tetap sangka kait skincare ilegal bpom makassar temu kandung bahaya polisi daerah polda sulawesi selatan tetap orang sangka edar produk skincare ilegal kandung bahan bahaya,"['polda', 'sulsel', 'tetap', 'sangka', 'kait', 'skincare', 'ilegal', 'bpom', 'makassar', 'temu', 'kandung', 'bahaya', 'polisi', 'daerah', 'polda', 'sulawesi', 'selatan', 'tetap', 'orang', 'sangka', 'edar', 'produk', 'skincare', 'ilegal', 'kandung', 'bahan', 'bahaya']",1,1
